"CU_ID","Species","Stock","Label","Year","Metric","Value","LBM","UBM","Status","Data_Type"
"SkeenaNass-16","Sockeye","Morice","SpnForAbd_Wild",2019,"AbsAbd",20577.7113233916,1000,10000,"Green","Abs_Abd"
"SkeenaNass-16","Sockeye","Morice","SpnForAbd_Wild",2020,"AbsAbd",19182.612179305,1000,10000,"Green","Abs_Abd"
"SkeenaNass-16","Sockeye","Morice","SpnForAbd_Wild",2021,"AbsAbd",21710.0630098595,1000,10000,"Green","Abs_Abd"
"SkeenaNass-16","Sockeye","Morice","SpnForAbd_Wild",2022,"AbsAbd",24294.7646586752,1000,10000,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1995,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1996,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1997,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1998,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1999,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2000,"RelAbd",350.906204087401,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2001,"RelAbd",475.555746930202,172.6174328,404.632526,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2002,"RelAbd",452.411399475088,172.6174328,404.632526,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2003,"RelAbd",600.466641119324,172.6174328,404.632526,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2004,"RelAbd",566.402982133975,172.6174328,404.632526,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2005,"RelAbd",464.341119804028,172.6174328,404.632526,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2006,"RelAbd",368.139323007824,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2007,"RelAbd",410.577086461875,172.6174328,404.632526,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2008,"RelAbd",208.369321655314,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2009,"RelAbd",185.019659325918,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2010,"RelAbd",213.460817651493,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2011,"RelAbd",309.045947805452,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2012,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2013,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2014,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2015,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2016,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2017,"RelAbd",NA,172.6174328,404.632526,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2018,"RelAbd",409.348729932008,172.6174328,404.632526,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2019,"RelAbd",456.195018540704,172.6174328,404.632526,"Green","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2020,"RelAbd",371.844681668408,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2021,"RelAbd",326.34883441945,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2022,"RelAbd",301.863031724519,172.6174328,404.632526,"Amber","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1995,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1996,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1997,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1998,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",1999,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2000,"AbsAbd",350.906204087401,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2001,"AbsAbd",475.555746930202,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2002,"AbsAbd",452.411399475088,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2003,"AbsAbd",600.466641119324,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2004,"AbsAbd",566.402982133975,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2005,"AbsAbd",464.341119804028,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2006,"AbsAbd",368.139323007824,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2007,"AbsAbd",410.577086461875,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2008,"AbsAbd",208.369321655314,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2009,"AbsAbd",185.019659325918,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2010,"AbsAbd",213.460817651493,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2011,"AbsAbd",309.045947805452,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2012,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2013,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2014,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2015,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2016,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2017,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2018,"AbsAbd",409.348729932008,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2019,"AbsAbd",456.195018540704,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2020,"AbsAbd",371.844681668408,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2021,"AbsAbd",326.34883441945,1000,10000,"Red","Abs_Abd"
"SkeenaNass-25","Sockeye","Motase","SpnForAbd_Wild",2022,"AbsAbd",301.863031724519,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1995,"RelAbd",NA,96.61767482,219.3641701,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1996,"RelAbd",NA,96.61767482,219.3641701,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1997,"RelAbd",NA,96.61767482,219.3641701,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1998,"RelAbd",NA,96.61767482,219.3641701,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1999,"RelAbd",NA,96.61767482,219.3641701,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2000,"RelAbd",NA,96.61767482,219.3641701,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2001,"RelAbd",NA,96.61767482,219.3641701,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2002,"RelAbd",NA,96.61767482,219.3641701,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2003,"RelAbd",610.44418870532,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2004,"RelAbd",455.036585304669,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2005,"RelAbd",322.602868564602,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2006,"RelAbd",308.073579890676,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2007,"RelAbd",295.90861731455,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2008,"RelAbd",250.301540401496,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2009,"RelAbd",232.571531939594,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2010,"RelAbd",284.385523481591,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2011,"RelAbd",332.871335146722,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2012,"RelAbd",526.666320285681,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2013,"RelAbd",459.144952890208,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2014,"RelAbd",393.938092763413,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2015,"RelAbd",460.337204598259,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2016,"RelAbd",336.063950320942,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2017,"RelAbd",473.3380990307,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2018,"RelAbd",451.852227432478,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2019,"RelAbd",324.918387324775,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2020,"RelAbd",348.162618153207,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2021,"RelAbd",329.888648887426,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2022,"RelAbd",365.537757421423,96.61767482,219.3641701,"Green","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1995,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1996,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1997,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1998,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",1999,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2000,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2001,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2002,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2003,"AbsAbd",610.44418870532,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2004,"AbsAbd",455.036585304669,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2005,"AbsAbd",322.602868564602,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2006,"AbsAbd",308.073579890676,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2007,"AbsAbd",295.90861731455,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2008,"AbsAbd",250.301540401496,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2009,"AbsAbd",232.571531939594,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2010,"AbsAbd",284.385523481591,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2011,"AbsAbd",332.871335146722,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2012,"AbsAbd",526.666320285681,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2013,"AbsAbd",459.144952890208,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2014,"AbsAbd",393.938092763413,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2015,"AbsAbd",460.337204598259,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2016,"AbsAbd",336.063950320942,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2017,"AbsAbd",473.3380990307,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2018,"AbsAbd",451.852227432478,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2019,"AbsAbd",324.918387324775,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2020,"AbsAbd",348.162618153207,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2021,"AbsAbd",329.888648887426,1000,10000,"Red","Abs_Abd"
"SkeenaNass-24","Sockeye","Slamgeesh","SpnForAbd_Wild",2022,"AbsAbd",365.537757421423,1000,10000,"Red","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1995,"RelAbd",2850.15167087242,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1996,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1997,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1998,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1999,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2000,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2001,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2002,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2003,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2004,"RelAbd",NA,88.13614406,618.0928399,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2005,"RelAbd",1635.01524303166,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2006,"RelAbd",1496.70780190724,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2007,"RelAbd",1797.58672242389,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2008,"RelAbd",955.657138985248,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2009,"RelAbd",768.670099192568,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2010,"RelAbd",627.500872622333,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2011,"RelAbd",743.272802578224,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2012,"RelAbd",654.684340328404,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2013,"RelAbd",950.287289951325,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2014,"RelAbd",1087.93029884434,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2015,"RelAbd",1392.60313181919,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2016,"RelAbd",1285.55854053503,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2017,"RelAbd",1498.62207775638,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2018,"RelAbd",1594.91577552836,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2019,"RelAbd",1910.76049898746,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2020,"RelAbd",1959.50246988153,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2021,"RelAbd",1741.34471893549,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2022,"RelAbd",1680.37153281749,88.13614406,618.0928399,"Green","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1995,"AbsAbd",2850.15167087242,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1996,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1997,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1998,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",1999,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2000,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2001,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2002,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2003,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2004,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2005,"AbsAbd",1635.01524303166,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2006,"AbsAbd",1496.70780190724,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2007,"AbsAbd",1797.58672242389,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2008,"AbsAbd",955.657138985248,1000,10000,"Red","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2009,"AbsAbd",768.670099192568,1000,10000,"Red","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2010,"AbsAbd",627.500872622333,1000,10000,"Red","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2011,"AbsAbd",743.272802578224,1000,10000,"Red","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2012,"AbsAbd",654.684340328404,1000,10000,"Red","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2013,"AbsAbd",950.287289951325,1000,10000,"Red","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2014,"AbsAbd",1087.93029884434,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2015,"AbsAbd",1392.60313181919,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2016,"AbsAbd",1285.55854053503,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2017,"AbsAbd",1498.62207775638,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2018,"AbsAbd",1594.91577552836,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2019,"AbsAbd",1910.76049898746,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2020,"AbsAbd",1959.50246988153,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2021,"AbsAbd",1741.34471893549,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-28","Sockeye","Sustut","SpnForAbd_Wild",2022,"AbsAbd",1680.37153281749,1000,10000,"Amber","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",1995,"RelAbd",36606.1085981885,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",1996,"RelAbd",32173.8522274883,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",1997,"RelAbd",16459.7469951878,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",1998,"RelAbd",12456.7434114955,10990.24337,15058.84231,"Amber","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",1999,"RelAbd",15645.3265129993,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2000,"RelAbd",15353.4099634651,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2001,"RelAbd",15129.6216971489,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2002,"RelAbd",20011.6325721349,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2003,"RelAbd",21172.1167306076,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2004,"RelAbd",19732.5268084076,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2005,"RelAbd",16453.7295450098,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2006,"RelAbd",16472.8295043222,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2007,"RelAbd",16102.6528744846,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2008,"RelAbd",15909.9378373267,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2009,"RelAbd",16198.3247755991,10990.24337,15058.84231,"Green","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2010,"RelAbd",13782.4361888072,10990.24337,15058.84231,"Amber","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2011,"RelAbd",11227.1638722762,10990.24337,15058.84231,"Amber","Abs_Abd"
"SkeenaNass-17","Sockeye","Stephens","SpnForAbd_Wild",2012,"RelAbd",11886.6103443876,10990.24337,15058.84231,"Amber","Abs_Abd"
