"CU_ID","Species","Stock","DataType","Year","SpnForAbd_Wild","SpnForTrend_Wild","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","GenAvgUsed","Group","RapidStatus","BinLabel","BinPath","RapidScore","RelLBMCat","AbsLBMCat","LongTrendCat","PercChangeCat","ProbDeclBelowLBMCat","PercentileCat","RelUBMCat","AbsUBMCat","RelAbdCat","AbsAbdCat","IntStatusRaw","IntStatus","IntStatusRaw_Short","IntStatus_Short","ConfidenceRating5","ConfidenceRating3","ConfidenceRating2","IntStatus5","IntStatus3","IntStatus2"
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2010,650,650,0.66383227954804,NA,72,-36.8918,71.0667,NA,0.340951350563965,NA,4,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,"Amber","Red",NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2011,758.776511528923,758.776511528923,0.70722566475171,NA,78,-9.2414,21.4667,NA,0.363238656780539,NA,4,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,"Green","Green",NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2012,592.983547067244,592.983547067244,0.647489994543975,NA,73,-29.3746,60.0333,NA,0.332557778399576,NA,4,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,"Amber","Red",NA,NA,"Red",NA,"Red",NA,"Red","Red","R","R","High","High","High","Red","Red","Red"
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2013,989,989,0.733358858908272,NA,82,-20.0066,39.1667,NA,0.376660944482934,NA,4,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,"Green","Amber",NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2014,936,936,0.803354379540618,NA,90,-24.9968,49.9667,NA,0.412611391649008,NA,4,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,"Green","Amber",NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2015,2212,2212,1.04972363739477,NA,112,38.1407,5,NA,0.539149274470863,NA,4,NA,"CK_WCVI","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber",NA,"Green","Green",NA,NA,"Amber",NA,"Amber",NA,NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2016,1145,1145,1.23741588656808,NA,131,91.6616,0.5333,NA,0.635550018781757,NA,4,NA,"CK_WCVI","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber",NA,"Green","Green",NA,NA,"Amber",NA,"Amber",NA,NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2017,2440,2440,1.55082956248753,NA,158,189.8294,0.0667,NA,0.796522630964319,NA,4,NA,"CK_WCVI","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber",NA,"Green","Green",NA,NA,"Amber",NA,"Amber",NA,NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2018,1893,1893,1.84940812977359,NA,183,272.1258,0.0333,NA,0.949875772867791,NA,4,NA,"CK_WCVI","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber",NA,"Green","Green",NA,NA,"Amber",NA,"Amber",NA,NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2019,1693,1693,1.72981923207884,NA,168,258.7859,0.0333,NA,0.888453637431351,NA,4,NA,"CK_WCVI","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber",NA,"Green","Green",NA,NA,"Amber",NA,"Amber",NA,NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2020,1228,1228,1.76034966234094,NA,169,230.0753,0,NA,0.904134392573672,NA,4,NA,"CK_WCVI","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber",NA,"Green","Green",NA,NA,"Amber",NA,"Amber",NA,NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2021,1882.71801019212,1882.71801019212,1.64986269943941,NA,155,201.7745,0.1,NA,0.847387108083929,NA,4,NA,"CK_WCVI","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber",NA,"Green","Green",NA,NA,"Amber",NA,"Amber",NA,NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CK-32","Chinook","West Vancouver Island-Nootka & Kyuquot_FA_0.x","Abs_Abd",2022,2430,2430,1.75615044833369,NA,160,193.6904,0.0333,NA,0.901977631398916,NA,4,NA,"CK_WCVI","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber",NA,"Green","Green",NA,NA,"Amber",NA,"Amber",NA,NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"CK_WCVI","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",1996,5181.42614396788,5181.42614396788,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"CK_WCVI","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",1997,3021.4650240649,3021.4650240649,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"CK_WCVI","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",1998,6178.5230933384,6178.5230933384,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"CK_WCVI","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",1999,5726.54627597641,5726.54627597641,7.58020776080092,NA,NA,NA,NA,NA,3.98958303200049,NA,2,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2000,3505.08021864223,3505.08021864223,6.8745341152633,NA,NA,NA,NA,NA,3.61817585013858,NA,2,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2001,2283.61286972145,2283.61286972145,6.40980030088591,NA,NA,NA,NA,NA,3.37357910572942,NA,2,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2002,3258.75285317995,3258.75285317995,5.46243379958713,NA,NA,NA,NA,NA,2.87496515767743,NA,2,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2003,2788.59643149006,2788.59643149006,4.56309394240427,NA,NA,NA,NA,NA,2.40162839073909,NA,2,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2004,5925.91418514961,5925.91418514961,5.2032388101342,NA,NA,NA,NA,NA,2.7385467421759,NA,2,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2005,3071.53793575935,3071.53793575935,5.60347075091405,NA,NA,NA,NA,NA,2.94919513206002,NA,2,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2006,3982.70277710075,3982.70277710075,5.89167425971309,NA,NA,NA,NA,NA,3.10088118932268,NA,2,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2007,3350.38906881843,3350.38906881843,6.16830899903353,NA,NA,-24.1008,48.5667,NA,3.24647842054396,NA,3,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,"Amber",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2008,1817.29455977093,1817.29455977093,4.59022119027414,NA,NA,-35.648,67.2667,NA,2.41590588961797,NA,3,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,"Red",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2009,5311.53290056908,5311.53290056908,5.26380281025213,NA,NA,-27.9646,54.8333,NA,2.77042253171164,NA,3,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,NA,"Red",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2010,4610.1635370923,4610.1635370923,5.4598941129045,NA,93,1.6684,19.9667,NA,2.87362848047605,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2011,3556.55708993523,3556.55708993523,5.54201702484525,NA,95,25.9466,7,NA,2.91685106570803,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2012,2884.87639249308,2884.87639249308,6.22075828169658,NA,108,21.2018,8.2,NA,3.27408330615609,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2013,852.182383407464,852.182383407464,3.93705512324447,NA,74,-45.4598,76.2667,NA,2.07213427539183,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Amber","Red",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2014,1799.96561241021,1799.96561241021,3.11213526385545,NA,60,-56.2687,86.7,NA,1.63796592834498,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Amber","Red",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2015,8057.72542050407,8057.72542050407,3.81816009660547,NA,71,-34.5969,60.2,NA,2.00955794558183,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Amber","Red",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2016,2273.68089871728,2273.68089871728,3.59753237060177,NA,68,-24.8911,49.9667,NA,1.8934380897904,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Amber","Amber",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2017,7296.42807367807,7296.42807367807,6.15388177840377,NA,113,10.7576,26,NA,3.2388851465283,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2018,1126.62930759793,1126.62930759793,5.47366681201395,NA,105,-20.2686,46.0667,NA,2.88087726948103,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Green","Amber",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2019,6436.42302316525,6436.42302316525,5.17471441619008,NA,97,19.1943,26.3,NA,2.72353390325794,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2020,1634.79885796534,1634.79885796534,4.76507883234888,NA,92,-27.682,52.1333,NA,2.50793622755204,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Green","Red",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2021,2773.94061537736,2773.94061537736,3.74168138533658,NA,73,-9.723,39.5333,NA,1.96930599228241,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Amber","Green",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-33","Chinook","West Vancouver Island-North_FA_0.x","Abs_Abd",2022,2442.73202342231,2442.73202342231,4.54036219271637,NA,89,6.1333,30.3667,NA,2.38966431195599,NA,4,NA,"CK_WCVI","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",1995,703,703,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"CK_WCVI","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",1996,935,935,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"CK_WCVI","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",1997,625,625,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"CK_WCVI","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",1998,831,831,0.557945047630471,NA,NA,NA,NA,NA,0.296733196915274,NA,2,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",1999,633,633,0.543504974463518,NA,NA,NA,NA,NA,0.289053499617632,NA,2,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2000,397,397,0.438730924545593,NA,NA,NA,NA,NA,0.233331275864698,NA,2,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2001,442.414932748727,442.414932748727,0.402425680657069,NA,NA,NA,NA,NA,0.214022974573053,NA,2,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2002,205,205,0.283611539037387,NA,NA,NA,NA,NA,0.150833776584325,NA,2,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2003,320,320,0.239144536641513,NA,NA,NA,NA,NA,0.127184788508879,NA,2,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2004,575,575,0.262349232589975,NA,NA,NA,NA,NA,0.139525795282712,NA,2,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2005,216,216,0.219298565911977,NA,NA,NA,NA,NA,0.116630060287037,NA,2,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2006,306,306,0.2423972469629,NA,NA,-69.3049,99.6,NA,0.128914684914275,NA,3,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,"Red",NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2007,166,166,0.205715592280391,NA,NA,-75.7103,99.8333,NA,0.109406196205022,NA,3,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,"Red",NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2008,247,247,0.16654227295469,NA,NA,-70.2534,99.2,NA,0.0885725597623932,NA,3,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,NA,"Red",NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-31","Chinook","West Vancouver Island-South_FA_0.x","Abs_Abd",2009,119,119,0.143482121727334,NA,52,-76.0963,99.6,NA,0.0763084265397702,NA,4,NA,"CK_WCVI","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red",NA,"Amber","Red",NA,NA,"Red",NA,"Red",NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA
